,t,θ,dθ,ddθ,trq,w1,w2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,-7.691133192528771e-05,0.00010342605297422759,0.09559882060181171,0.00014214066260538608,-4.4523273411334484e-08,-5.0498588019315794e-08
2,0.004,-0.0002927843313983336,0.00035641186724376806,0.15293325453167544,0.00023890950542766441,-3.174225262257459e-07,-3.6005329157961313e-07
3,0.006,-0.0006263392603530812,0.0006991654247955944,0.18768144346047586,0.00031050133369390245,-9.628100984149624e-07,-1.0922301321981777e-06
4,0.008,-0.001057605317560418,0.001098085295429383,0.2106782653560242,0.00037119179558165296,-2.0679549291034403e-06,-2.3462248609364843e-06
5,0.01,-0.0015678715659664662,0.0015376154335868999,0.2293711908318875,0.0004311676504468411,-3.690065563884794e-06,-4.187249194763369e-06
6,0.012,-0.0021396390638526693,0.0020146073569375722,0.24889275179457682,0.0004978835859296467,-5.874878516496823e-06,-6.667621004151255e-06
7,0.014,-0.0027565741807189866,0.0025345197343307805,0.27284185097553776,0.0005770619002917347,-8.669465965727679e-06,-9.841298829165026e-06
8,0.016,-0.0034034630789709338,0.003108949221407338,0.30384633590947413,0.0006734245567368522,-1.2131202408127039e-05,-1.3774062323412988e-05
9,0.018000000000000002,-0.004066167342669744,0.0037541141819671165,0.34396294018883133,0.0007912269828117233,-1.6334287587791566e-05,-1.8550924685677312e-05
10,0.02,-0.004731580734782606,0.0044900112705796354,0.3949574416649086,0.0009346465918819941,-2.137481935983708e-05,-2.4281905034174814e-05
11,0.022,-0.005387587064547078,0.00534003942680115,0.458497275335036,0.0011080658229890353,-2.7375112464474214e-05,-3.1106950917492504e-05
12,0.024,-0.006023019146740042,0.006330941508439071,0.5362804616037078,0.001316279034818618,-3.448774132524733e-05,-3.9200554015551985e-05
13,0.026000000000000002,-0.006627618834816817,0.0074929546571629105,0.6301181973139551,0.0015646443989281356,-4.289962626223025e-05,-4.877642208166582e-05
14,0.028,-0.007191998110061425,0.008860089930734805,0.7419834779147503,0.0018591956191693932,-5.283636684015104e-05,-6.009243904234343e-05
15,0.03,-0.007707601209062104,0.01047048252316731,0.8740343875914547,0.0022067235141007236,-6.456694114463155e-05,-7.345604892868456e-05
16,0.032,-0.008166667772000416,0.012366768266842288,1.0286179643903084,0.002614833943505961,-7.840882636656822e-05,-8.923012748039368e-05
17,0.034,-0.008562196994413875,0.014596451855936058,1.208258611173138,0.003091985991366737,-9.473354741845105e-05,-0.00010783935016763787
18,0.036000000000000004,-0.008887912765264568,0.01721223875409312,1.4156337063436328,0.0036475125292893956,-0.00011397262161202626,-0.00012977702157088858
19,0.038,-0.009138229774316239,0.02027230713891509,1.6535382259818805,0.004291624105533796,-0.00013662383543108588,-0.00015561229483715297
20,0.04,-0.00930822057199388,0.023840499316633297,1.9248397024328852,0.0050353963952560025,-0.00016325776204823505,-0.00018599767891875824
21,0.042,-0.009393583565067972,0.02798641442260358,2.232424616633414,0.00589074109305863,-0.0001945244042533281,-0.00022167670412429684
22,0.044,-0.00939061193167501,0.032785386343080244,2.5791372744865413,0.006870360037092091,-0.00023115982631846796,-0.0002634915925248018
23,0.046,-0.0092961634393539,0.03831833294753649,2.967712289113538,0.007987682450508004,-0.00027399261990268607,-0.00031239075882475207
24,0.048,-0.009107631149944484,0.044671465094176785,3.400701931735204,0.009256785411729944,-0.00032395003357483523,-0.00036943594962366387
25,0.05,-0.008822914995361746,0.05193584656310336,3.8803997861495443,0.010692297972737134,-0.0003820635832535848,-0.000435808814951628
26,0.052000000000000005,-0.008440394208423959,0.06020679911385194,4.408762316134113,0.012309289697121617,-0.0004494739522531447,-0.0005128166960407795
27,0.054,-0.007958900593078702,0.06958315023812164,4.987330109874385,0.014123144757818798,-0.0005274349851110351,-0.0006018974079794857
28,0.056,-0.0073776926185346115,0.08016632482878247,5.617150685031556,0.016149423095260178,-0.0006173165793383616,-0.0007046227956162947
29,0.058,-0.006696430321970072,0.09205928583063738,6.298704811450695,0.01840371047231927,-0.0007206062839629107,-0.0008227008461655305
30,0.06,-0.005915151004652786,0.10536533287740477,7.031838329096833,0.020901459559193127,-0.0008389094234039328,-0.0009579761526141287
31,0.062,-0.005034245706466145,0.12018677184364375,7.8157014030447,0.02365782442876193,-0.0009739475798647118,-0.0011124285382883945
32,0.064,-0.004054436443999155,0.13662347203600056,8.64869706455977,0.026687491033436445,-0.0011275552869532096,-0.0012881696746986936
33,0.066,-0.002976754197517626,0.15477133130260656,9.5284407390626,0.030004506362816055,-0.0013016748113970876,-0.001487437551766818
34,0.068,-0.0018025176322936263,0.1747206725452244,10.451732261548313,0.03362210904453625,-0.0014983489281229342,-0.001712588691325177
35,0.07,-0.0005333125399286723,0.1965545978765051,11.414541632964436,0.03755256414731285,-0.001719711626105745,-0.001966088030782072
36,0.07200000000000001,0.000829028014534725,0.22034732888784253,12.412009483752568,0.04180700487625628,-0.0019679767176316127,-0.0022504964433639357
37,0.074,0.0022824428537623225,0.246162563108244,13.438462890836199,0.046395283718352824,-0.0022454243612214705,-0.0025684559035506296
38,0.076,0.0038246611714297333,0.2740518776853592,14.487446850378811,0.051325835404710675,-0.0025543855476227286,-0.002922672350299112
39,0.078,0.005453220351412521,0.3040532115667665,15.55177135016447,0.05660555381166957,-0.0028972246381152597,-0.0033158963454219042
40,0.08,0.007165483136446358,0.3361894569843478,16.623573621706612,0.06223968463158991,-0.0032763200839893984,-0.0037509016690273978
41,0.082,0.008958654159683393,0.3704671898455741,17.694394793801834,0.06823173531526902,-0.003694043494515597,-0.004230462037203095
42,0.084,0.010829795852418247,0.4068755667341558,18.75526982528665,0.0745834034297554,-0.004152737257131427,-0.004757326168109883
43,0.08600000000000001,0.012775843741103592,0.44538541365637946,19.796829275254805,0.08129452419859097,-0.004654690947053197,-0.005334191460377677
44,0.088,0.014793621146624074,0.4859485284966245,20.809411182139684,0.08836303760578684,-0.005202116793270228,-0.005963676581242027
45,0.09,0.016879853298644956,0.5284972154399843,21.78318107754767,0.09578497506180655,-0.005797124493177748,-0.006648293290424277
46,0.092,0.01903118087770212,0.5729440654689684,22.70825796211944,0.1035544652581079,-0.006441695688331266,-0.00739041784863793
47,0.094,0.021244172997550166,0.6191819925474483,23.574843925209844,0.11166375848745563,-0.007137658428463923,-0.00819226237623994
48,0.096,0.023515339640135455,0.6670845303744832,24.373355001434458,0.12010326838870672,-0.007886661959634654,-0.009055846537527296
49,0.098,0.025841143555414097,0.7165063897433981,25.094550826273775,0.12886162979361734,-0.008690152174949698,-0.009982969929257695
50,0.1,0.028218011638086432,0.7672842716892,25.729660681796933,0.13792577111747978,-0.00954934806265034,-0.010975185548065486
51,0.10200000000000001,0.030642345793172196,0.8192379268738779,26.27050360976439,0.1472809995486318,-0.010465219476563911,-0.012033774700636657
52,0.10400000000000001,0.03311053330220642,0.8721714471482801,26.7096004095033,0.1569110971561265,-0.011438466538195602,-0.013159723703048545
53,0.106,0.03561895670168905,0.9258747710553634,27.040275529164145,0.16679842595431743,-0.012469500958456732,-0.01435370269197594
54,0.108,0.038164003185277795,0.9801253812850003,27.256747092570862,0.17692403993279815,-0.013558429540667534,-0.015616046841061918
55,0.11,0.040742073541068936,1.0346901688493668,27.354203576368604,0.187267802083743,-0.014705040095637448,-0.01694674024132021
56,0.112,0.0433495906351701,1.0893274360719594,27.328865950323404,0.19780850452442894,-0.015908789965005228,-0.018345402665753782
57,0.114,0.04598300745262326,1.143789008433169,27.17803441603623,0.20852398992655782,-0.017168797311376792,-0.01981127939629691
58,0.116,0.04863881470659862,1.1978224239150845,26.90011920836307,0.21939127260715258,-0.018483835293948342,-0.021343234246634084
59,0.11800000000000001,0.051313548026636076,1.251173167753205,26.49465525909817,0.23038665781384274,-0.019852329207086097,-0.022939745868362692
60,0.12,0.054003794736573074,1.303586920430534,25.9623008483392,0.24148585793316138,-0.02127235661760316,-0.02459890738130308
61,0.122,0.056706200232657954,1.354811787314513,25.304820681531858,0.25266410456242344,-0.022741650495059523,-0.026318429322453287
62,0.124,0.059417473972208625,1.4046004795080003,24.525054120806548,0.2638962556048226,-0.02425760528910938,-0.02809564586303021
63,0.126,0.06213439508304008,1.452712417205765,23.626869560319363,0.2751568967645464,-0.02581728586947076,-0.029927524200065267
64,0.128,0.06485381760374671,1.498915729061008,22.615106163430035,0.28642043703029146,-0.027417439208164057,-0.03181067698888081
65,0.13,0.06757267536478778,1.5429891236944846,21.49550437124612,0.2976611979363111,-0.029054508650841273,-0.033741377646116774
66,0.132,0.07028798652019365,1.5847236124501352,20.274626738027777,0.30885349656616273,-0.030724650594795375,-0.03571557832035456
67,0.134,0.07299685773956809,1.6239240657273226,18.959770762524396,0.31997172243255734,-0.03242375336598224,-0.0377289302992243
68,0.136,0.07569648806993733,1.6604105886191864,17.558875442727608,0.33099040849225964,-0.03414745806638852,-0.039776806598500164
69,0.138,0.07838417247685385,1.6940197050768158,16.08042331320977,0.3418842966752672,-0.03589118114650523,-0.041854326460270555
70,0.14,0.08105730507404,1.7246053433169763,14.533339702390448,0.35262839838053284,-0.037650138445591536,-0.043956381473898985
71,0.14200000000000002,0.08371338205071616,1.7520396186227645,12.926890902574176,0.3631980504562713,-0.039419370434799865,-0.0460776630251207
72,0.14400000000000002,0.08635000430563441,1.7762134129844132,11.270582856428256,0.37356896720584326,-0.04119376839496249,-0.04821269077511706
73,0.146,0.08896487979670345,1.7970367541297099,9.574061857620789,0.3837172889756578,-0.04296810126170199,-0.050355841872534814
74,0.148,0.09155582561496538,1.814438999347452,7.84701862318827,0.39361962786020277,-0.04473704287524846,-0.05250138060686154
75,0.15,0.09412076979155265,1.8283688320764655,6.099096947161851,0.40325311103468797,-0.04649519938058473,-0.05464348822094648
76,0.152,0.09665775284612717,1.8387940814786448,4.33980797622982,0.41259542217521367,-0.04823713653491552,-0.056776292613338296
77,0.154,0.09916492908517993,1.84570137712124,2.5784509718193735,0.4216248413649355,-0.049957406693546626,-0.058893897677023195
78,0.156,0.10164056765843517,1.8490956524469777,0.8240412510304642,0.4303202838261051,-0.051650575261623616,-0.06099041203959069
79,0.158,0.10408305338148692,1.8489995119097673,-0.9147541860542782,0.4386613377343304,-0.053311246417370284,-0.06305997699032775
80,0.16,0.10649088733266317,1.8454524774990304,-2.629673000311953,0.44662830130667125,-0.054934087932028704,-0.06509679340173251
81,0.162,0.10886268723199492,1.8385101308922074,-4.312905656039241,0.4542022192731288,-0.05651385493220382,-0.06709514747595956
82,0.164,0.1111971876100394,1.8282431676664483,-5.957135337316056,0.4613649187762594,-0.058045412471332714,-0.06904943517028696
83,0.166,0.11349323977418808,1.814736379905728,-7.555569756884482,0.46809904467174257,-0.05952375679814501,-0.07095418517939245
84,0.168,0.11574981157996464,1.7980875831809737,-9.101965095479414,0.47438809414970134,-0.06094403523089729,-0.07280408037564398
85,0.17,0.11796598701470178,1.7784065032889294,-10.590642422331387,0.48021645053712236,-0.06230156456653475,-0.07459397763139036
86,0.17200000000000001,0.1201409656008605,1.7558136373492148,-12.016497031522878,0.4855694161077917,-0.06359184797347636,-0.07631892596906739
87,0.17400000000000002,0.12227406162613925,1.730439102909283,-13.375001206675794,0.4904332436855238,-0.06481059033520588,-0.07797418300555872
88,0.176,0.12436470320740156,1.7024214876274886,-14.66220097905694,0.4947951668066937,-0.06595371202908581,-0.07955522967644796
89,0.178,0.12641243119533171,1.671906710934188,-15.874707485259304,0.49864342819078594,-0.06701736114064935,-0.08105778324341198
90,0.18,0.12841689792661018,1.6390469078322925,-17.009683551687594,0.501967306265418,-0.06799792412795848,-0.08247780860391275
91,0.182,0.1303778658302876,1.6039993437354658,-18.06482614650637,0.5047571394892199,-0.06889203496338149,-0.08381152793647771
92,0.184,0.13229520589491592,1.566925367961744,-19.038345332207133,0.5070043482312978,-0.06969658279130465,-0.08505542872717982
93,0.186,0.1341688960028842,1.5279894122514643,-19.928940340287404,0.5087014539783405,-0.07040871814985633,-0.08620627023344615
94,0.188,0.13599901913828988,1.4873580394564139,-20.73577336298137,0.5098420956650983,-0.07102585781271809,-0.0872610884500734
95,0.19,0.13778576147456503,1.4451990463925541,-21.45844162717068,0.5104210429468438,-0.07154568831358059,-0.08821719964937541
96,0.192,0.13952941034796248,1.4016806237563246,-22.096948272728135,0.5104342062677831,-0.07196616822085034,-0.08907220257281953
97,0.194,0.1412303521228972,1.356970575003895,-22.651672519003977,0.5098786436045593,-0.07228552923392013,-0.08982397935543347
98,0.196,0.14288906995502448,1.3112355951751835,-23.123339550517453,0.5087525638055875,-0.07250227617478729,-0.09047069526680197
99,0.198,0.1445061414578293,1.2646406098296448,-23.51299050838593,0.5070553264750722,-0.0726151859501554,-0.09101079735375694
100,0.2,0.14608223627838884,1.217348173540246,-23.821952921221335,0.5047874383889139,-0.07262330555950815,-0.09144301207003051
101,0.202,0.1476181135878634,1.1695179267754303,-24.051811859969188,0.5019505464628464,-0.07252594922412144,-0.09176634197733029
102,0.20400000000000001,0.14911461949216195,1.121306109477715,-24.20438205436828,0.49854742732293156,-0.07232269471070775,-0.09198006160065031
103,0.20600000000000002,0.15057268436812124,1.0728651292213103,-24.28168115890606,0.49458197356359934,-0.07201337892148182,-0.09208371251828379
104,0.20800000000000002,0.15199332013043199,1.0243431814994475,-24.285904316888683,0.49005917680012673,-0.07159809282002126,-0.09207709776409123
105,0.21,0.15337761743443817,0.9758839194357511,-24.219400125463693,0.4849851076549237,-0.07107717575947194,-0.09196027561621839
106,0.212,0.15472674281983295,0.9276261700460106,-24.084648073321574,0.47936689283130646,-0.07045120927652658,-0.09173355284277268
107,0.214,0.15604193580016698,0.8797036940711708,-23.88423748294585,0.473212689457275,-0.06972101041127149,-0.09139747747105754
108,0.216,0.15732450590298555,0.8322449863597936,-23.620847966683893,0.4665316568886537,-0.0688876246095421,-0.0909528311429274
109,0.218,0.158575829665306,0.7853731137955972,-23.297231376985422,0.4593339261797383,-0.06795231826092092,-0.09040062111474381
110,0.22,0.1597973475890438,0.739205587820214,-22.916195208993052,0.45163056744089825,-0.0669165709220201,-0.08974207195635904
111,0.222,0.1609905610608985,0.693854268703064,-22.48058740194648,0.44343355530203166,-0.06578206727126852,-0.0889786169995897
112,0.224,0.16215702924110562,0.6494252988357508,-21.993282465237666,0.43475573271497997,-0.06455068883811345,-0.08811188958281471
113,0.226,0.16329836592536434,0.6060190624808144,-21.457168850606035,0.4256107733215033,-0.06322450554638584,-0.0871437141346857
114,0.228,0.16441623638415187,0.5637301695735406,-20.875137483144595,0.4160131426153317,-0.06180576710859369,-0.08607609713649664
115,0.23,0.16551235418353435,0.5226474613524938,-20.25007135901641,0.40597805812474436,-0.060296894305115034,-0.08491121799954712
116,0.232,0.1665884779914901,0.48285403577940395,-19.58483611854613,0.39552144883395013,-0.058700470179675626,-0.08365141989086224
117,0.234,0.1676464083736629,0.4444272908915262,-18.882271503662334,0.3846599140553254,-0.05701923118011799,-0.08229920053790343
118,0.23600000000000002,0.16868798458236825,0.4074389844075029,-18.14518361221397,0.3734106819548523,-0.05525605827129751,-0.08085720304041956
119,0.23800000000000002,0.16971508134257793,0.37195530808048916,-17.376337865366835,0.3617915679242947,-0.05341396804497085,-0.07932820671533464
120,0.24,0.17072960563851808,0.3380369754487042,-16.578452613161573,0.3498209329778357,-0.05149610384976187,-0.07771511799853983
121,0.242,0.17173349350441816,0.3057393217824028,-15.7541933070699,0.33751764234314247,-0.04950572696268454,-0.07602096142563002
122,0.244,0.17272870682285954,0.2751124151540474,-14.906167180404205,0.32490102439725554,-0.047446207822256344,-0.07424887071198594
123,0.246,0.17371723013407625,0.24620117767412222,-14.036918381556925,0.31199083008964246,-0.04532101734192717,-0.07240207995112424
124,0.248,0.17470106745947356,0.2190455160317331,-13.148923518234026,0.29880719297358516,-0.04313371832136189,-0.07048391494890152
125,0.25,0.17568223914253578,0.19368046055592525,-12.244587575489803,0.2853705899576735,-0.04088795697202356,-0.06849778470993584
126,0.252,0.17666277871020808,0.17013631208014077,-11.326240182293523,0.27170180286934975,-0.03858745457249296,-0.06644717309148146
127,0.254,0.17764472975774576,0.14843879593291937,-10.39613220635381,0.25782188091155206,-0.03623599926800462,-0.06433563063893151
128,0.256,0.17863014285993847,0.12860922241143277,-9.456432667337468,0.24375210407470924,-0.03383743802776254,-0.06216676661611107
129,0.258,0.1796210725115272,0.1106646531082149,-8.50922596273736,0.22951394755563834,-0.03139566877270147,-0.059944241242535515
130,0.26,0.1806195740995477,0.09461807246548946,-7.556509408723566,0.21512904721803605,-0.028914632685466807,-0.057671758148830944
131,0.262,0.18162770091024613,0.08047856392139754,-6.600191102604767,0.2006191661169846,-0.026398306713481846,-0.05535305706052519
132,0.264,0.1826475011731288,0.06825148999703946,-5.642088117201546,0.18600616209806084,-0.023850696275044707,-0.05299190671940732
133,0.266,0.1836810151446229,0.05793867564581714,-4.683925041800268,0.171311956467979,-0.02127582817743874,-0.05059209805060972
134,0.268,0.18473027223374267,0.04953859415813487,-3.727332886371104,0.1565585037230588,-0.0186777437550416,-0.048157437582480055
135,0.27,0.18579728817207083,0.04304655487703181,-2.773848365723081,0.1417677623133015,-0.016060492234374203,-0.04569174112517372
136,0.272,0.18688406223028517,0.03845489194881229,-1.824913583093005,0.12696166640727746,-0.013428124331940917,-0.04319882771271173
137,0.274,0.1879925744833773,0.03575315329158998,-0.8818761300821367,0.11216209861737067,-0.010784686089573392,-0.040682513812008665
138,0.276,0.18912478312663117,0.03492828893460296,0.05401038030569156,0.09739086363604964,-0.008134212950806227,-0.03814660780108521
139,0.278,0.19028262184434877,0.03596483784743549,0.9815853331890282,0.08266966272774215,-0.0054807240805866755,-0.03559490471734384
140,0.28,0.19146799723323088,0.03884511235339501,1.8997796720671998,0.06802006901512353,-0.002828216929358291,-0.033031181275409584
141,0.28200000000000003,0.1926827862822447,0.043549379200483046,2.80761399102351,0.05346350349365662,-0.00018066204126767016,-0.030459191152629805
142,0.28400000000000003,0.19392883391073013,0.05005603634978703,3.704196154532932,0.039021211705500755,0.002458001895067581,-0.027882660538895977
143,0.28600000000000003,0.1952079505664207,0.058341784535723536,4.588718443997687,0.024714241000144053,0.0050838727561119635,-0.025305283946009186
