,t,θ,dθ,ddθ,trq,w1,w2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,7.973716490746862e-05,0.00019904714077249102,0.2057418425015568,0.0003045692950532682,-8.048126348735032e-08,-9.128237563698691e-08
2,0.004,0.00031739428795835657,0.000848755729067072,0.45139588283228976,0.0006928893410423969,-6.76763384681238e-07,-7.67647265135702e-07
3,0.006,0.0007105231648137231,0.002030556556121727,0.7386006422873066,0.0011754243313944238,-2.394914008021394e-06,-2.7167658749123625e-06
4,0.008,0.001256528567711827,0.0038288672030392813,1.068703898935405,0.001763028773858834,-5.942137714442421e-06,-6.741380158674038e-06
5,0.01,0.0019526786165581483,0.006330490949104188,1.4427429993485101,0.0024669042581036645,-1.2129730281762124e-05,-1.3762821025023561e-05
6,0.012,0.0027961148413557777,0.009623979335759147,1.8614281931556,0.003298554953901946,-2.1875032396466514e-05,-2.4823413630674812e-05
7,0.014,0.003783861941252719,0.013798964581077417,2.325129139737871,0.0042697404817853765,-3.620250694007628e-05,-4.108791066718296e-05
8,0.016,0.00491283724543135,0.018945468302887472,2.833864701241949,0.005392426445688877,-5.624390656442988e-05,-6.384391582744004e-05
9,0.018000000000000002,0.006179859881014798,0.025153193201289354,3.387296100485392,0.006678732931976341,-8.323750698544065e-05,-9.450126931691143e-05
10,0.02,0.007581659653113498,0.03251080447256789,3.9847234865801786,0.008140881291443603,-0.00011852639034296414,-0.00013459037718023921
11,0.022,0.009114885642085674,0.041105207776436115,4.625085915511806,0.009791139530274402,-0.00016355577200127594,-0.00018575947624171015
12,0.024,0.010776114523033937,0.05102083055782272,5.3069647178302715,0.011641766642409932,-0.00021986937320665355,-0.00024977083650394973
13,0.026000000000000002,0.012561858612511313,0.06233891343437074,6.028590191342474,0.013704956219302719,-0.00028910485098331825,-0.00032849591281027994
14,0.028,0.014468573647359612,0.0751368182033885,6.787851523588053,0.015992779673575225,-0.0003729883054463168,-0.00042390946735209836
15,0.03,0.01649266630055311,0.08948735879988022,7.582309817268603,0.018517129410757192,-0.0004733278932526349,-0.0005380826940964062
16,0.032,0.01863050143887169,0.10545816125371513,8.40921406196341,0.021289662278068833,-0.0005920065841166585,-0.0006731753853276002
17,0.034,0.02087840912717813,0.12311105835288617,9.265519867756998,0.02432174361135451,-0.0007309741051044739,-0.0008314271891544526
18,0.036000000000000004,0.023232691384025148,0.14250152432565563,10.147910751048816,0.027624392190841243,-0.0008922381247203659,-0.0010151480149465978
19,0.038,0.02568962869326926,0.16367815441225161,11.052821740138192,0.03120822640369971,-0.001077854735541464,-0.0012267076511605724
20,0.04,0.028245486276320092,0.1866821937119428,11.97646504830012,0.035083411896489,-0.0012899183002828727,-0.0014685246668269085
21,0.042,0.030896520129604352,0.2115471191702067,12.914857545373604,0.039259610984015675,-0.001530550731633475,-0.0017430546740388293
22,0.044,0.03363898283177789,0.23829827801882666,13.863849745196594,0.043745934062697056,-0.00180189028094757,-0.002052778034060468
23,0.046,0.03646912912516897,0.2669525854065178,14.81915601609474,0.048550893257122,-0.002106079914873554,-0.002400187094118286
24,0.048,0.039383221275889745,0.2975182833650116,15.776385714728665,0.053682358507826496,-0.0024452553622208804,-0.002787773045523436
25,0.05,0.04237753421700462,0.32999476265284716,16.731074940176565,0.05914751628696688,-0.0028215329157920757,-0.003218012496474871
26,0.052000000000000005,0.04544836047909755,0.3643724484128187,17.67871860512559,0.06495283110679069,-0.0032369970755283194,-0.003693353854702764
27,0.054,0.04859201491253416,0.4006327499761469,18.614802524300156,0.07110400996371985,-0.003693688120134482,-0.004216203616028976
28,0.056,0.05180483920566436,0.43874807455331466,19.534835226891143,0.07760596983902057,-0.004193589694370845,-0.004788912654955152
29,0.058,0.05508320620316991,0.4786819039745976,20.434379209208554,0.08446280835511838,-0.004738616498440709,-0.005413762612558546
30,0.06,0.05842352402871035,0.5203889330885352,21.30908135639535,0.0916777776655646,-0.005330602164390487,-0.006092952475308422
31,0.062,0.0618222400159767,0.5638152678992706,22.154702277154378,0.09925326163603239,-0.005971287402204019,-0.006828585435948227
32,0.064,0.06527584445221718,0.6088986810294855,22.967144312914005,0.10719075635388214,-0.006662308495355198,-0.007622656124364686
33,0.066,0.06878087413825104,0.6555689216382379,23.742478002770135,0.11549085398538406,-0.007405186222028065,-0.008477038292435459
34,0.068,0.07233391576894418,0.7037480765071118,24.476966806648292,0.1241532299814329,-0.008201315274072878,-0.009393473032269497
35,0.07,0.07593160913807248,0.7533509786366898,25.167089912640154,0.1331766336167874,-0.009051954241096137,-0.010373557602091138
36,0.07200000000000001,0.07957065017145534,0.8042856593708091,25.809562978104296,0.1425588818317772,-0.009958216221942514,-0.01141873492833755
37,0.074,0.08324779379219611,0.8564538397911894,26.40135667961317,0.15229685633205006,-0.010921060120280135,-0.012530283846409702
38,0.076,0.0869598566218232,0.9097514569001589,26.939712971800816,0.16238650388837159,-0.011941282675113452,-0.013709310136012657
39,0.078,0.09070371952107803,0.964069219936029,27.42215898155761,0.17282283976795867,-0.013019511270886618,-0.014956738400216198
40,0.08,0.09447632997405678,1.0192931920429846,27.846518488516814,0.1835999542170344,-0.014156197565472747,-0.016273304830336698
41,0.082,0.09827470431936368,1.075305392446005,28.21092096899888,0.19471102190679246,-0.01535161196783717,-0.01765955089155997
42,0.084,0.10209592983189422,1.1319844142587112,28.51380820374045,0.20614831424526853,-0.016605838990582693,-0.01911581795696687
43,0.08600000000000001,0.10593716665882034,1.1892060530774307,28.753938474083,0.21790321445211394,-0.017918773495995292,-0.02064224291035894
44,0.088,0.10979564961330847,1.2468439415850556,28.93038839242137,0.22996623528589863,-0.01929011784767197,-0.0222387547310798
45,0.09,0.1136686898294566,1.3047701855020153,29.04255243388333,0.242327039309286,-0.020719379973386857,-0.023905072066953397
46,0.092,0.11755367628189492,1.3628559963733882,29.090140255230672,0.25497446157312725,-0.02220587233859165,-0.02564070179457366
47,0.094,0.12144807717345146,1.4209723168714163,29.073171903394336,0.26789653459592544,-0.023748711823903656,-0.02744493855953809
48,0.096,0.12534944119424224,1.4789904345126461,28.99197103235092,0.28108051551355956,-0.025346820494153904,-0.029316865282870065
49,0.098,0.12925539865550292,1.5367825799389376,28.847156259429013,0.2945129152705135,-0.026998927241090865,-0.03125535461386753
50,0.1,0.13316366250143657,1.5942225061871167,28.639630804092018,0.30817952972305107,-0.028703570276698474,-0.0332590713039887
51,0.10200000000000001,0.13707202920231276,1.6511860456639342,28.370570560464152,0.32206547252185025,-0.030459100449320545,-0.03532647547117193
52,0.10400000000000001,0.14097837953200765,1.7075516418572008,28.04141076334607,0.3361552096426512,-0.03226368535041261,-0.03745582671921449
53,0.106,0.14488067923313844,1.763200853133827,27.653831411032485,0.35043259543043026,-0.03411531417578799,-0.039645189072526926
54,0.108,0.1487769795729,1.818018826308546,27.209741612241135,0.3648809100235298,-0.03601180330170011,-0.04189243668274916
55,0.11,0.15266541779267423,1.8718947380023478,26.711263025778315,0.3794828980241376,-0.03795080253301943,-0.04419526026037457
56,0.112,0.15654421745443906,1.9247222021444186,26.160712560201446,0.3942208082803917,-0.03992980197812412,-0.04655117418168177
57,0.114,0.16041168868696698,1.9763996423056989,25.560584499178677,0.40907643464673865,-0.04194613950292911,-0.048957524218920315
58,0.116,0.1642662283347602,2.026830627878946,24.913532214020346,0.42403115758907783,-0.043997008714724097,-0.05141149583983124
59,0.11800000000000001,0.16810632001262954,2.075924173437688,24.22234962008764,0.4390659865025744,-0.0460794674251683,-0.053910123021195674
60,0.12,0.1719305340687873,2.123595000912954,23.48995252673087,0.4541616026101625,-0.04819044654088707,-0.056450297520180624
61,0.122,0.1757375274592822,2.1697637645190735,22.7193600230751,0.46929840231131065,-0.05032675932961539,-0.05902877854677255
62,0.124,0.17952604353656607,2.214357238636015,21.913676033847022,0.4844565408526068,-0.05248511100971943,-0.06164220278053553
63,0.126,0.18329491175494184,2.2573084691126897,21.07607116988281,0.49961597619300036,-0.05466210861117595,-0.06428709467527731
64,0.128,0.18704304729560758,2.298556888698099,20.209764987174605,0.5147565129374301,-0.056854271056680554,-0.06695987699592819
65,0.13,0.19076945061396697,2.33804839752101,19.318008760083178,0.5298578462176659,-0.05905803941246009,-0.06965688153300413
66,0.132,0.19447320691184214,2.3757354097428585,18.40406886134506,0.5448996053987835,-0.061269787259560296,-0.07237435994141006
67,0.134,0.19815348553718687,2.4115768676778626,17.471210831897434,0.5598613974940542,-0.06348583113783594,-0.07510849465200846
68,0.136,0.20180953931385637,2.445538224836613,16.522684213128993,0.574722850175332,-0.06570244101656128,-0.07785540980630276
69,0.138,0.20544070380395837,2.477591399474337,15.561708201056842,0.589463654265938,-0.06791585074747614,-0.08061118216673359
70,0.14,0.2090463965052655,2.507714700343169,14.591458174902952,0.6040636056123884,-0.0701222684581555,-0.08337185195742343
71,0.14200000000000002,0.2126261159861381,2.5358927264333877,13.615053138462889,0.6185026462299451,-0.07231788684581716,-0.08613343359270773
72,0.14400000000000002,0.21617944096036615,2.562116242561075,12.635544104984072,0.6327609046248411,-0.07449889333402748,-0.08889192625342006
73,0.146,0.21970602930430236,2.5863820327105245,11.655903447048466,0.646818735201244,-0.07666148005721109,-0.0916433242736326
74,0.148,0.2232056170186236,2.608692733068942,10.679015220981022,0.6606567566616744,-0.07880185364038633,-0.09438362730335964
75,0.15,0.22667801713701885,2.6290566467103504,9.707666471944142,0.6742558893223434,-0.08091624474411165,-0.09710885021558482
76,0.152,0.2301231185840691,2.6474875418796633,8.744539511924796,0.6875973912614018,-0.08300091734721919,-0.09981503272885077
77,0.154,0.233540884984545,2.664004435814841,7.79220516188448,0.7006628932328594,-0.08505217774250488,-0.1024982487195229
78,0.156,0.23693135342631544,2.6786313660120893,6.853116937465665,0.7134344322769889,-0.08706638322312436,-0.10515461520069419
79,0.158,0.24029463317902372,2.691397150799835,5.929606155468567,0.7258944839693762,-0.0890399504399909,-0.1077803009475078
80,0.16,0.24363090437065094,2.702335141031222,5.023877931760795,0.7380259932547419,-0.09096936341296971,-0.11037153475142729
81,0.162,0.24694041662405405,2.711482964643021,4.138008036895114,0.7498124038179775,-0.09285118118109924,-0.11292461328866069
82,0.164,0.2502234876555306,2.7188822657578102,3.2739405710452805,0.7612376859498018,-0.09468204507943004,-0.11543590859053363
83,0.166,0.25348050183742554,2.724578439928109,2.433486419253473,0.772286362874246,-0.0964586856323457,-0.11790187510609348
84,0.168,0.25671190872676225,2.7286203670367306,1.618322442847059,0.7829435355075941,-0.09817792905540967,-0.12031905634960481
85,0.17,0.25991822156184907,2.731060143278441,0.8299913604613383,0.7931949056237264,-0.09983670335985674,-0.12268409112785343
86,0.17200000000000001,0.263100015728771,2.731952813559139,0.06990227569077243,0.803026797414036,-0.10143204405581349,-0.12499371934430889
